LABEL,population_density,crash_rate
1958.03,573.0990554528856,0.0
1958.04,706.7687500865247,0.0
1959.01,819.56887036382,0.0
1959.02,493.521347853654,0.0
1959.03,768.7528896361832,0.0
1972.00,0.0,0.0
1973.00,0.0,0.0
1974.10,0.0,0.0
1974.20,0.0,inf
1975.00,0.0,0.0
1976.00,0.0,0.0
1977.00,0.0,inf
1990.01,857.8357794131928,0.0
1990.02,197.94082966053455,0.6978367062107467
1991.10,0.0,0.0
1991.20,0.0,0.0
1992.01,844.439605234299,0.0
1992.02,238.48710802079907,0.0
1993.00,0.0,0.0
1994.00,0.0,0.0
1997.00,0.0,0.0
1998.01,1034.5006400937316,0.0
1998.02,599.1943226915447,0.0
1999.00,0.0,0.0
2011.10,0.0,0.0
2011.20,0.0,0.0
2012.00,0.0,0.0
2013.01,364.99875131444645,0.0
2013.02,382.50023848609464,0.0
2014.01,296.64353314160945,0.0
2014.02,196.84256772478372,0.0
2015.01,571.5981199994313,0.0
2015.03,662.4898448894334,0.0
2015.04,520.3416296610371,0.0
2016.01,397.12408263870975,0.0
2016.02,241.11769959151454,0.0
2017.00,0.0,0.0
2031.00,0.0,0.0
2032.00,0.0,0.0
2033.00,0.0,0.0
2035.00,0.0,inf
2036.01,750.0119011033862,0.37537537537537535
2036.02,816.7073178785245,0.0
2037.10,0.0,0.0
2037.20,0.0,0.0
2038.00,0.0,0.0
2039.00,0.0,inf
2041.10,0.0,0.0
2041.20,0.0,inf
2042.00,0.0,inf
2043.00,0.0,0.0
2044.10,0.0,0.0
2044.20,0.0,0.0
2046.00,0.0,0.0
2047.00,0.0,0.0
2048.10,0.0,0.0
2048.20,0.0,0.0
2049.10,0.0,inf
2049.20,0.0,0.0
2051.10,0.0,0.0
2051.20,0.0,inf
2060.10,0.0,inf
2060.20,0.0,0.0
2060.50,0.0,inf
2060.51,38.224265963911044,1.3029315960912053
2060.52,316.88150536483124,0.0
2060.53,482.83514655242107,0.0
2060.54,544.8961907818742,0.40716612377850164
2062.01,983.9239313916975,0.9402914903620122
2062.02,420.6458169846172,0.0
2063.01,1365.6535058780235,1.0045203415369162
2063.02,3810.438285144146,0.5252100840336135
2063.03,519.2311217820281,0.411522633744856
2071.01,1192.1603280059514,0.25960539979231567
2071.02,747.6314007851996,0.5988023952095808
2071.03,605.3605200369458,0.0
2073.03,1238.0773663473883,0.0
2073.04,4353.701052115342,0.0
2073.05,439.3826180425827,0.0
2073.06,1280.9388879512835,0.0
2073.07,2736.0917928256745,0.0
2073.08,2486.771538293331,0.8136696501220504
2074.00,0.0,inf
2075.01,1456.5783523806067,0.0
2075.02,867.3518080144243,0.5120327700972862
2077.11,351.696215906503,1.1419870574800153
2077.12,1123.902053595238,0.8118530545971179
2079.01,1737.1215589302133,0.26308866087871613
2079.02,976.3303557978161,0.2719608376393799
2080.01,416.31263817624796,0.0
2080.02,950.0093025371336,0.0
2083.01,1692.09425313836,0.0
2083.02,995.6275096002988,0.0
2084.01,1558.154197907163,0.0
2084.02,685.9839861922667,0.0
2085.01,938.9103489357221,0.0
2085.02,1352.7672636659568,0.26308866087871613
2086.10,0.0,0.0
2086.20,0.0,0.0
2087.10,0.0,0.0
2087.20,0.0,0.0
2088.01,1165.5643257531526,0.5938242280285035
2088.02,1217.6760215863067,0.0
2089.02,1210.9591369901027,0.0
2089.03,2227.434385835591,0.0
2089.04,2975.1459307846053,0.0
2091.03,2416.695719485686,0.0
2091.04,3408.9892039804436,0.0
2091.05,3519.6327592508346,0.0
2091.06,880.7345340593558,0.0
2092.01,1821.8498718652843,0.0
2092.02,539.0345372434005,0.0
2093.00,0.0,inf
2094.01,1589.132747884697,0.27107617240444565
2094.02,2797.4186661193826,0.0
2094.03,3173.7087297368553,0.0
2095.10,0.0,inf
2095.20,0.0,0.0
2098.10,0.0,0.0
2098.20,0.0,0.0
2100.10,0.0,inf
2110.00,0.0,inf
2111.21,1006.6725372634436,0.4314063848144953
2111.22,672.2182797851073,0.0
2111.23,980.7119208444433,0.0
2111.24,1008.2039152256675,0.0
2112.01,1795.861522961462,0.0
2112.02,1168.7835720018827,0.0
2113.10,0.0,0.0
2113.20,0.0,0.0
2114.10,0.0,0.0
2114.20,0.0,0.0
2115.00,0.0,inf
2117.01,396.5640679112365,0.0
2117.03,2303.088367201493,0.21910604732690622
2117.04,1340.2279570088035,0.0
2118.02,1269.877794432663,0.0
2118.03,2420.369795185846,0.2751031636863824
2118.04,1595.7157693650897,0.0
2119.10,0.0,0.0
2119.21,2006.1727412100415,0.0
2119.22,3353.395070758178,0.0
2121.01,1370.7516580054275,0.0
2121.02,1979.9080391848452,0.338409475465313
2122.02,1654.0656441632739,0.0
2122.03,2574.463854728289,0.0
2122.04,1621.1461921666157,0.0
2123.03,2290.8501713558367,0.0
2123.04,804.4835713222063,0.0
2123.05,2330.8064751242273,0.0
2123.06,1615.6683500962527,0.7102272727272727
2124.10,0.0,0.0
2124.20,0.0,0.0
2125.01,2205.9935210140848,0.0
2125.02,1069.5536393260813,0.0
2126.10,0.0,inf
2126.20,0.0,0.0
2127.01,458.3695560550937,0.0
2127.02,357.53644618005256,0.5901445854234287
2128.00,0.0,inf
2129.00,0.0,inf
2131.00,0.0,inf
2132.01,1131.4045040420008,0.0
2132.02,1010.3596205883991,0.27210884353741494
2133.10,0.0,inf
2133.20,0.0,inf
2134.01,2166.509064990318,0.0
2134.02,1061.466348294707,0.2233638597274961
2140.00,0.0,0.0
2141.00,0.0,0.0
2144.00,0.0,0.0
2145.01,429.36400823377903,0.2876042565429968
2145.03,1404.8885674244884,0.0
2145.04,2505.7105879212195,0.0
2145.05,1180.94782312197,0.0
2146.00,0.0,0.0
2147.00,0.0,inf
2148.00,0.0,0.0
2149.02,470.5765642584246,0.38925652004671074
2149.03,1067.4053559622255,0.0
2149.04,769.2869065032427,0.0
2151.01,791.4921102467906,0.3306878306878307
2151.02,1197.4302571029011,0.30102347983142685
2161.00,0.0,0.0
2162.01,521.170463710538,0.0
2162.02,466.7904471856474,0.0
2163.01,232.96998542229355,0.0
2163.02,413.81996526724697,0.0
2164.01,826.2883015276382,0.0
2164.02,1078.2884562620925,0.0
2167.00,0.0,0.0
2168.00,0.0,0.0
2169.01,369.8078738951397,0.0
2169.02,522.4580893590976,0.0
2170.01,470.3338910465136,0.72020165646381
2170.02,596.4458504712566,0.0
2171.01,627.4627636602065,0.3739715781600598
2171.02,513.2808436420614,0.0
2172.00,0.0,0.0
2181.10,0.0,inf
2181.20,0.0,0.0
2182.10,0.0,0.0
2182.20,0.0,0.0
2183.00,0.0,0.0
2184.00,0.0,0.0
2185.00,0.0,0.0
2186.00,0.0,0.0
2187.01,317.6171777103407,0.0
2187.02,698.7055871916076,0.3696857670979667
2188.00,0.0,inf
2189.00,0.0,0.0
2190.10,0.0,0.0
2190.20,0.0,0.0
2193.00,0.0,0.0
2195.00,0.0,0.0
2197.00,0.0,inf
2198.00,0.0,inf
2199.01,921.4400864757821,0.0
2199.02,407.08155448481926,0.0
2200.00,0.0,inf
2201.00,0.0,inf
2211.10,0.0,inf
2211.20,0.0,inf
2212.10,0.0,0.0
2212.20,0.0,inf
2213.02,655.1478938809985,0.0
2213.03,1005.0147977319542,0.7902015013828526
2213.04,1515.481143337601,0.2697599136768276
2214.01,507.93568125115513,0.6745362563237775
2214.02,517.4746402627004,0.6745362563237775
2215.00,0.0,0.0
2216.01,819.7878808338626,0.0
2216.02,395.0409706119926,0.449842555105713
2217.10,0.0,inf
2218.10,0.0,inf
2218.20,0.0,0.0
2219.00,0.0,0.0
2220.01,555.6977664838669,0.0
2220.02,668.6073062655552,0.0
2221.00,0.0,0.0
2222.00,0.0,0.0
2225.00,0.0,0.0
2226.00,0.0,inf
2227.00,0.0,0.0
2240.10,0.0,inf
2240.20,0.0,inf
2242.00,0.0,0.0
2243.10,0.0,0.0
2243.20,0.0,inf
2244.10,0.0,0.0
2244.20,0.0,0.0
2246.00,0.0,inf
2247.01,971.6838812526559,0.4060089321965083
2247.02,589.029528668266,1.594896331738437
2260.01,181.98756914585775,1.4800197335964478
2260.02,67.75101835516872,3.7373198077949814
2264.10,0.0,inf
2264.20,0.0,inf
2267.01,621.9759165881813,0.0
2267.02,912.3069960721779,0.25043826696719257
2270.10,0.0,0.0
2270.20,0.0,0.0
2281.00,0.0,inf
2282.10,0.0,inf
2282.20,0.0,0.0
2283.10,0.0,0.0
2283.20,0.0,0.0
2284.10,0.0,0.0
2284.20,0.0,0.0
2285.00,0.0,inf
2286.00,0.0,inf
2287.10,0.0,0.0
2287.20,0.0,0.0
2288.00,0.0,0.0
2289.00,0.0,0.0
2291.00,0.0,inf
2292.00,0.0,0.0
2293.00,0.0,inf
2294.10,0.0,0.0
2294.20,0.0,inf
2311.00,0.0,0.0
2312.10,0.0,0.0
2312.20,0.0,inf
2313.01,1020.6546089434808,0.0
2313.02,633.9375747594992,0.0
2314.00,0.0,inf
2315.00,0.0,inf
2316.01,648.6531215947869,0.4484304932735426
2316.02,551.4918157371964,0.0
2316.03,839.7841980908526,0.0
2317.10,0.0,inf
2317.20,0.0,inf
2318.00,0.0,inf
2319.01,1305.6778239961188,0.29069767441860467
2319.02,919.3313748332652,0.3118178983473651
2321.10,0.0,inf
2321.20,0.0,0.0
2322.00,0.0,0.0
2323.00,0.0,inf
2324.01,584.1337810624287,0.0
2324.02,529.7827977012828,0.32278889606197547
2325.00,0.0,0.0
2326.01,594.3123589443527,0.0
2326.02,965.6963720828625,0.18102824040550325
2327.01,786.1327372521592,0.0
2327.02,903.7775488322263,0.22655188038060717
2328.00,0.0,inf
2340.01,345.2766805711621,0.0
2340.02,476.49210666189606,0.0
2342.00,0.0,inf
2343.01,327.9331558326911,0.0
2343.02,623.6489376005726,0.0
2345.01,342.2973889544726,0.0
2345.02,443.48953782381136,0.3844675124951942
2346.00,0.0,0.0
2347.00,0.0,0.0
2348.00,0.0,0.0
2349.01,832.4801927823748,0.0
2349.02,941.0075183833919,0.22050716648291072
2351.00,0.0,0.0
2352.01,409.978532907095,0.0
2352.02,424.0548966464739,0.0
2360.01,171.3444688688002,0.0
2361.01,382.69901862176596,0.3837298541826554
2361.02,654.7291154124888,0.2849002849002849
2362.03,989.6979567168762,0.0
2362.04,1368.8687619785303,0.0
2362.05,1707.9157264607493,0.0
2362.06,1072.8181765937625,0.31496062992125984
2364.00,0.0,0.0
2371.01,610.9334031575397,0.0
2371.02,801.8463304506784,0.5037783375314862
2372.01,771.643821368894,0.0
2372.02,369.0869546844343,0.22706630336058128
2373.00,0.0,0.0
2374.01,703.0928819529963,0.2560163850486431
2374.02,644.8530087015608,0.0
2375.00,0.0,0.0
2376.00,0.0,inf
2377.10,0.0,inf
2377.20,0.0,0.0
2378.00,0.0,0.0
2379.00,0.0,0.0
2380.00,0.0,inf
2381.00,0.0,0.0
2382.00,0.0,inf
2383.10,0.0,0.0
2383.20,0.0,0.0
2384.00,0.0,inf
2392.01,702.1286687070228,0.0
2392.02,392.1799598679448,0.18570102135561745
2393.10,0.0,inf
2393.20,0.0,0.0
